Job,Link,Company,Date,Rating,Timestamp,City,Internship,Salary,Currency,B/N,Explored,Details,Keywords
QA Engineer,job/4479681,Трипълплюс България ЕООД,17.08.18,gold,10.09.18,Пловдив,0,0,0,0,1,,
C++ Developer,job/4479308,Куестърс България ЕООД,17.08.18,gold,10.09.18,София,0,0,0,0,1,,
HR Business partner for T24 Service Center,job/4479406,ОББ АД,17.08.18,gold,10.09.18,София,0,0,0,0,1,,
Software Test Engineer,job/4479307,HR Services EOOD,17.08.18,gold,10.09.18,Варна,0,0,0,0,1,,
Quality Assurance Specialist (Manual),job/4479289,Бъзли Лабс ЕООД,17.08.18,gold,10.09.18,София,0,0,0,0,1,,
Cloud SRE (Site Reliability Engineer),job/4479237,ТЕХНОФАЙ ЕООД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Business Analyst,job/4479104,ACCEDIA JSC,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
TECHNICAL SERVICE COORDINATOR WITH ITALIAN AND ENGLISH,job/4479113,Talent Hunter Ltd.,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
IT Manager,job/4479082,ACCEDIA JSC,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
SEO / PPC & Digital Marketing Специалист,job/4479061,PAGE RULES LTD.,16.08.18,gold,10.09.18,Пловдив,0,"('1000', '1200')",BGN,Бруто,1,,
Офис сътрудник/чка,job/4478899,ВИРТУАЛНА ЗОНА ООД,16.08.18,gold,10.09.18,София,0,"('1000', '1100')",BGN,Бруто,1,,
Full Stack Software Engineer,job/4478894,HR Services EOOD,16.08.18,gold,10.09.18,Варна,0,0,0,0,1,,
JavaScript Application Developer,job/4478643,COHERENT LABS AD,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Приложен администратор – Периферни системи в Дирекция „ИТ приложения“,job/4478641,ОББ АД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Junior Security Specialist - Endpoint Protection,job/4478598,DXC Technology / Enterprise Services Bulgaria EOOD,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
PL/SQL developer,job/4478555,Датамакс АД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Проектант на информационни системи,job/4478558,Датамакс АД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Специалист Поддръжка на Банков Софтуер (QA),job/4478553,Датамакс АД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
System administrator,job/4478439,ИЗИ КОНСУЛТ ООД,16.08.18,gold,10.09.18,Ловеч,0,0,0,0,1,,
Quality Assurance Specialist,job/4478395,СИНКСОРС ИНК - КЛОН БЪЛГАРИЯ,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
PHP / WordPress Developer,job/4478412,ДБ офис ЕООД,16.08.18,gold,10.09.18,Варна,0,0,0,0,1,,
DevOps Engineer,job/4478392,СИНКСОРС ИНК - КЛОН БЪЛГАРИЯ,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Инженер - Технолог,job/4478312,ЩАЙНЕР ЕЛЕКТРОНИК ЕООД,16.08.18,gold,10.09.18,Русе,0,0,0,0,1,,
Junior business analysts T24 Service Centre,job/4478218,ОББ АД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Junior T24  Administrator  T24 Service Centre,job/4478220,ОББ АД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Junior T24 Developers,job/4478215,ОББ АД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Web Developer,job/4478075,Astound Commerce Bulgaria EOOD,16.08.18,gold,10.09.18,Варна,0,0,0,0,1,,
"Project Coordinator, maternity cover",job/4478031,EXPERIAN BULGARIA EAD,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
Офис сътрудник,job/4477957,УЕБ ИНОВЕЙШЪН КЪМПАНИ ООД,16.08.18,gold,10.09.18,Варна,0,"('800', '1200')",BGN,Бруто,1,,
Software Development Team Lead,job/4477940,АЙСОБАР КОМЪРС ЕООД,16.08.18,gold,10.09.18,София,0,0,0,0,1,,
IT Support,job/4477429,СЪПОРТИВО ЕООД,15.08.18,gold,10.09.18,София,0,"('1000', '2000')",BGN,Нето,1,,
SAP COORDINATOR,job/4477277,ИЗИ КОНСУЛТ ООД,15.08.18,gold,10.09.18,Ловеч,0,0,0,0,1,,
SCRUM MASTER,job/4477175,Bulwork,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
Senior QA Engineer - Experian Data Quality,job/4477076,EXPERIAN BULGARIA EAD,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
Senior Java Developer – Experian Data Quality,job/4477072,EXPERIAN BULGARIA EAD,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
Java Developer – Experian Data Quality,job/4477082,EXPERIAN BULGARIA EAD,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
Senior .NET Developer – Credit Services,job/4477068,EXPERIAN BULGARIA EAD,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
Back office асистент,job/4476893,ЕЛТРЕЙД ООД,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
МЕЖДУНАРОДЕН ШОФЬОР С+Е,job/4476540,КАТРО БЪЛГАРИЯ ЕООД,15.08.18,gold,10.09.18,Mühlacker / Germany,0,2200,EUR,Бруто,1,,
AdWords специалист,job/4476636,МАГНЕТИКО ЕООД,15.08.18,gold,10.09.18,Бургас,0,1000,BGN,Нето,1,,
Amazon Operations Specialist EMEA,job/4476551,Куестърс България ЕООД,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
Техник LAN мрежи,job/4476394,СиТийм ЕООД,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
IT Project Manager,job/4476360,ДАЙНАМИК СОЛЮШЪНС ГРУП АД,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
"Customer Support Coordinator with English, German and Russian",job/4476321,МЕНПАУЪР БЪЛГАРИЯ ООД,15.08.18,gold,10.09.18,Варна,0,0,0,0,1,,
FRONT-END WEB DEVELOPER,job/4476296,TRIXIR АD,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
BI/BOARD Developer,job/4476224,Coca-Cola European Partners Services Bulgaria EOOD,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
ТЕХНИХ – РЕМОНТ НА МЕДИЦИНСКА ТЕХНИКА,job/4476211,ENDOREP EOOD,15.08.18,gold,10.09.18,Пловдив,0,0,0,0,1,,
Service Delivery Manager with German,job/4475716,HP Inc Bulgaria EOOD,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
Business Development Expert,job/4475663,ACCEDIA JSC,15.08.18,gold,10.09.18,София,0,0,0,0,1,,
Техник инсталатор,job/4475548,ИНТРАКОМ – БЪЛГАРИЯ ЕАД,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
ПРОГРАМИСТ БАЗА ДАННИ,job/4475543,БЕЛЛА БЪЛГАРИЯ АД,14.08.18,gold,10.09.18,Пловдив,0,0,0,0,1,,
ASP.NET Developer,job/4475446,ГЕОКОН БЪЛГАРИЯ ЕООД,14.08.18,gold,10.09.18,Бургас,0,0,0,0,1,,
ASP.NET Developer,job/4475442,ГЕОКОН БЪЛГАРИЯ ЕООД,14.08.18,gold,10.09.18,Габрово,0,0,0,0,1,,
ASP.NET Developer,job/4475436,ГЕОКОН БЪЛГАРИЯ ЕООД,14.08.18,gold,10.09.18,София,0,"('3000', '4500')",BGN,Нето,1,,
PHP Developer,job/4475139,Ендава ЕООД,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
NOC Engineer,job/4475325,Telenor Bulgaria EAD,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Младши специалист внедряване на икономически софтуер ( ERP ),job/4475137,Unisoft ENGINEERING Ltd,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Customer service representatives with Italian language,job/4474873,CSMS EOOD,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
TECHNICAL SUPPORT SPECIALIST with CZECH/ SLOVAK and ENGLISH,job/4474854,ЛУГЕРА ЕООД,14.08.18,gold,10.09.18,София,0,"('1800', '2000')",BGN,Нето,1,,
QA Test Lead,job/4474678,EXPERIAN BULGARIA EAD,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Enterprise Applications Analyst,job/4474551,MELEXIS BULGARIA ltd.,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
System Administrator,job/4474532,MELEXIS BULGARIA ltd.,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Financial Systems Administrator,job/4474380,EXPERIAN BULGARIA EAD,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Office Assistant,job/4474363,DO IT WISE BULGARIA LTD,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Oracle PL/SQL Developer,job/4474361,Adastra Bulgaria Ltd.,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Retention Project Coordinator,job/4474122,Naxex Technological Development Ltd.,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
.NET/C# Developer,job/4474100,ТИ БИ АЙ Банк ЕАД,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Graphic Design Freelancer,job/4474030,MOORCODE SOFIA Ltd.,14.08.18,gold,10.09.18,Дистанционна работа,0,0,0,0,1,,
Middle level Front End Developer,job/4473939,ПиърАсист България ООД,14.08.18,gold,10.09.18,Шумен,0,2500,BGN,Бруто,1,,
SENIOR JAVA DEVELOPER,job/4473873,Bulwork,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Graphic Designer Full - Time,job/4473845,MOORCODE SOFIA Ltd.,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Service Delivery Manager - 1 year fixed term assignment,job/4473337,EXPERIAN BULGARIA EAD,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Technical Client Advisor with GERMAN (Standard working hours),job/4473421,ЕЙЧ АР ЕС СТАФИНГ БЪЛГАРИЯ ЕООД,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
"АСИСТЕНТ / СПЕЦИАЛИСТ ОНЛАЙН РЕКЛАМА, FACEBOOK, ADWORDS & SEO ОПТИМИЗАЦИЯ",job/4473625,РЕНТЕКС ЕООД,14.08.18,gold,10.09.18,София,0,"('1300', '2500')",BGN,Нето,1,,
"МЕНИДЖЪР МАГАЗИН - УЕБСАЙТ ЗА МАШИНИ, ТЕХНИКА И ИНСТРУМЕНТИ",job/4473603,РЕНТЕКС ЕООД,14.08.18,gold,10.09.18,София,0,0,0,0,1,,
Account Manager,job/4473388,BlockEx LTD,14.08.18,gold,10.09.18,София,0,"('2000', '2500')",BGN,Нето,1,,
Software Engineer,job/4473202,MELEXIS BULGARIA ltd.,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Software Developer,job/4473028,Райфайзенбанк (България) ЕАД,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
PROJECT COORDINATOR (Junior level),job/4473080,МЕНПАУЪР БЪЛГАРИЯ ООД,13.08.18,gold,10.09.18,София,0,"('1600', '1700')",BGN,Бруто,1,,
SENIOR DATA ENGINEER,job/4472876,ИНВИЖЪНС ЕООД,13.08.18,gold,10.09.18,Hilversum / Netherlands,0,"('9000', '12000')",EUR,Бруто,1,,
FRONT END CLOUD ENGINEER,job/4472784,ИНВИЖЪНС ЕООД,13.08.18,gold,10.09.18,Hilversum / Netherlands,0,"('9000', '12000')",EUR,Бруто,1,,
Analyst in Product Management Team,job/4473017,Acronis Bulgaria ЕOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
QA Engineer – Experian Data Quality,job/4472978,EXPERIAN BULGARIA EAD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Product Designer - UI/UX,job/4472976,Самап ЕООД,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Technical Support Specialist (with English) - Web Hosting,job/4472951,К МЕДИЯ ТЕК ООД,13.08.18,gold,10.09.18,София,0,"('1300', '1600')",BGN,Бруто,1,,
Senior SCRUM MASTER and COACH,job/4472929,Ай Джи Софт ЕООД,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Customer Care Specialist for One of the largest Online Retail Companies for Chinese(Mandarin/Canton),job/4472851,Съдърланд Глобъл Сървисиз България ЕООД,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Automation QA Engineer (Python Developer) for Acronis Total Protection,job/4472842,Acronis Bulgaria ЕOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Manual QA Engineer (Files Protect),job/4472777,Acronis Bulgaria ЕOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Graphic Designer,job/4472750,DXC Technology / Enterprise Services Bulgaria EOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
SENIOR MOBILITY ENGINEER – APPLE MAC & MOBILITY MANAGEMENT,job/4472740,ИНВИЖЪНС ЕООД,13.08.18,gold,10.09.18,Hilversum / Netherlands,0,"('9000', '12000')",EUR,Бруто,1,,
Senior PHP Developer,job/4472575,Acronis Bulgaria ЕOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Ruby on Rails Developer (Files Protect),job/4472597,Acronis Bulgaria ЕOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Senior Full Stack Developer (PHP/Vue.js),job/4472551,Acronis Bulgaria ЕOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Customer service representatives with Russian language,job/4472536,CSMS EOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Database Architect,job/4472504,Acronis Bulgaria ЕOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
IT INFRASTRUCTURE ENGINEER,job/4472345,HR Services EOOD,13.08.18,gold,10.09.18,Варна,0,0,0,0,1,,
Senior software developer Go (Acronis Application Backup),job/4472302,Acronis Bulgaria ЕOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
JavaScript Developer,job/4472223,КВАНТЕРАЛ ООД,13.08.18,gold,10.09.18,Пловдив,0,1600,BGN,Нето,1,,
Solutions Analyst,job/4472173,EXPERIAN BULGARIA EAD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Client Virtualization Engineer,job/4472109,DXC Technology / Enterprise Services Bulgaria EOOD,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Mobile Team Lead,job/4472052,ИЗИ КОНСУЛТ ООД,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
SAP Developer,job/4472056,Самап ЕООД,13.08.18,gold,10.09.18,София,0,0,0,0,1,,
Senior UX Designer,job/4514560,Validata Development EOOD,10.09.18,silver,10.09.18,София,0,0,0,0,1,,
iOS DEVELOPER,job/4513168,Bulwork,10.09.18,silver,10.09.18,София,0,0,0,0,1,,
PYTHON FULL STACK DEVELOPER,job/4513171,Bulwork,10.09.18,silver,10.09.18,София,0,0,0,0,1,,
Junior Blockchain Developer,job/4514302,ИЗИ КОНСУЛТ ООД,10.09.18,silver,10.09.18,София,0,0,0,0,1,,
Intern Android Developer,job/4513084,Флат Рок Технолъджи ЕООД,10.09.18,silver,10.09.18,Варна,1,0,0,0,1,,
Customer Support Agent,job/4481781,DANTE INTERNATIONAL SA / eMAG,10.09.18,silver,10.09.18,София,0,0,0,0,1,,
Customer Success Superstar,job/4502822,CloudStrap AD,08.09.18,silver,10.09.18,София,0,0,0,0,1,,
Intern iOS Developer,job/4513060,Флат Рок Технолъджи ЕООД,07.09.18,silver,10.09.18,Варна,1,0,0,0,1,,
Technical Support Advisor with German/ English,job/4513029,Top Skills Recruitment Ltd,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Kaufmännischer Angestellter (m/w),job/4513031,Ja Ja Services EOOD,07.09.18,silver,10.09.18,Пловдив,0,0,0,0,1,,
Senior Sales Manager IT solutions,job/4513009,Скил Форс ЕООД,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Търговски Консултант Информационни Технологии,job/4512947,Скил Форс ЕООД,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Администратор on-line магазин,job/4493673,Глобал ЕООД,07.09.18,silver,10.09.18,София,0,1100,BGN,Бруто,1,,
UX/UI Designer,job/4512890,Флат Рок Технолъджи ЕООД,07.09.18,silver,10.09.18,Дистанционна работа,0,0,0,0,1,,
Специалист „Анализ и координация на ИТ проекти“,job/4512882,А1 България ЕАД,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
RUBY / RAILS SOFTWARE DEVELOPERS (Middle & Senior level),job/4512881,Bulwork,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Data Processing Specialist,job/4492506,D10 SOLUTIONS BULGARIA EOOD,07.09.18,silver,10.09.18,София,0,800,BGN,Бруто,1,,
PHP Web Developer,job/4512573,Флат Рок Технолъджи ЕООД,07.09.18,silver,10.09.18,Дистанционна работа,0,0,0,0,1,,
CUSTOMER SUPPORT REPRESENTATIVE WITH ENGLISH,job/4512598,GLMR EOOD,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
SENIOR .NET DEVELOPER,job/4512507,Bulwork,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Сервизен инженер,job/4480390,IBS-BULGARIA EOOD,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Customer Care Assistant,job/4480379,IBS-BULGARIA EOOD,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Sales Consultant - Lenovo Exclusive Store,job/4488757,IBS-BULGARIA EOOD,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
JavaScript Developer,job/4512290,ТехХъдъл ЕООД,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Java Developer,job/4512286,ТехХъдъл ЕООД,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Junior ASP.NET Developer,job/4512234,ТРИАДА СОФТ ООД,07.09.18,silver,10.09.18,Варна,0,0,0,0,1,,
Техник Поддръжка на енергийно оборудване – гр. Велико Търново,job/4512024,Българска Телекомуникационна Компания,07.09.18,silver,10.09.18,Велико Търново,0,0,0,0,1,,
Младши специалист - Техническо обслужване - мобилни услуги,job/4512062,А1 България ЕАД,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Senior Software Developer TypeScript/Node.js,job/4500387,ROSTA BALKANI HR OOD,07.09.18,silver,10.09.18,София,0,4000,BGN,Нето,1,,
Embedded Linux Engineer,job/4511821,МАТРИКС АЙ ТИ ГЛОБЪЛ СЪРВИСИЗ БЪЛГАРИЯ ЕАД,07.09.18,silver,10.09.18,София,0,0,0,0,1,,
Frontend Developer,job/4510711,МВП КОМПЮТЪРС ООД,05.09.18,silver,10.09.18,Дистанционна работа,0,0,0,0,1,,
PHP Developer Backend,job/4510680,МВП КОМПЮТЪРС ООД,05.09.18,silver,10.09.18,Дистанционна работа,0,0,0,0,1,,
SENIOR LARAVEL PHP DEVELOPER,job/4510675,CloudCart OOD,05.09.18,silver,10.09.18,София,0,"('3000', '5000')",BGN,Бруто,1,,
Android Developer,job/4510647,ЩРАК БГ ЕООД,05.09.18,silver,10.09.18,Варна,0,0,0,0,1,,
Quality Assurance Engineer,job/4510611,Шугършак Анимейшън - България ООД,05.09.18,silver,10.09.18,София,0,0,0,0,1,,
JAVA EXPERT,job/4510451,Bulwork,05.09.18,silver,10.09.18,София,0,0,0,0,1,,
IT Recruiter,job/4510434,ITEAM BULGARIA Ltd.,05.09.18,silver,10.09.18,София,0,0,0,0,1,,
Техник Кабелна мрежа – гр. Перник,job/4510360,Българска Телекомуникационна Компания,05.09.18,silver,10.09.18,Перник,0,0,0,0,1,,
SENIOR FRONT END DEVELOPER (HTML5),job/4510324,Bulwork,05.09.18,silver,10.09.18,София,0,0,0,0,1,,
Business Sales Expert with Spanish,job/4510294,ИЗИ КОНСУЛТ ООД,05.09.18,silver,10.09.18,София,0,"('1800', '1900')",BGN,Бруто,1,,
Техник Телекомуникационни услуги – гр. Стамболийски,job/4510289,Българска Телекомуникационна Компания,05.09.18,silver,10.09.18,Стамболийски,0,0,0,0,1,,
SFCC Demandware Developer,job/4510188,Index One Enterprise Services Ltd.,05.09.18,silver,10.09.18,Дистанционна работа,0,"('6000', '8000')",BGN,Бруто,1,,
Software Support Developer - .NET,job/4510061,MentorMate Bulgaria Ltd.,05.09.18,silver,10.09.18,Русе,0,0,0,0,1,,
Software Support Developer - .NET,job/4510057,MentorMate Bulgaria Ltd.,05.09.18,silver,10.09.18,Велико Търново,0,0,0,0,1,,
Senior UX/UI Designer,job/4509876,MentorMate Bulgaria Ltd.,05.09.18,silver,10.09.18,Русе,0,0,0,0,1,,
Senior UX/UI Designer,job/4509877,MentorMate Bulgaria Ltd.,05.09.18,silver,10.09.18,Велико Търново,0,0,0,0,1,,
